Cust No,Customer,Program,Status,Company Code,System Up Time,Running Time,Memory (KB),Create Date,Priority,Reference No
TER050,"WESTERN DIESEL SERVICES, INC.",GSS.SYSTEMINTEGRITYSERVICE,Running,,,00d:07h:03m:07s,17836,9/26/2023 12:54:41 PM,Medium,
TER050,"WESTERN DIESEL SERVICES, INC.",GSSCOURIER,Running,,,00d:07h:00m:40s,19972,9/26/2023 12:54:43 PM,Medium,
TER050,"WESTERN DIESEL SERVICES, INC.",NTDBSMGR64,Running,,00d:07h:03m:32s,00d:07h:03m:05s,4194303.99902344,9/26/2023 12:54:39 PM,Low,
TER050,"WESTERN DIESEL SERVICES, INC.",ONLINE UPDATE,Running,TER,,00d:07h:46m:16s,173760,9/26/2023 1:40:05 PM,High,
TES020,TEST TOOLING SOLUTIONS (M) SDN BHD,GSS.SYSTEMINTEGRITYSERVICE,Running,,,03d:23h:15m:09s,12792,9/26/2023 1:03:43 PM,Medium,
TES020,TEST TOOLING SOLUTIONS (M) SDN BHD,GSSCOURIER,Running,,,03d:23h:13m:05s,22552,9/26/2023 1:03:46 PM,Medium,
TES020,TEST TOOLING SOLUTIONS (M) SDN BHD,ONLINE UPDATE,Running,TTS,,03d:23h:59m:16s,107764,9/26/2023 1:49:14 PM,High,
TES020,TEST TOOLING SOLUTIONS (M) SDN BHD,SLICENSE,Running,,,03d:23h:15m:14s,4320,9/26/2023 1:03:48 PM,Low,
TES020,TEST TOOLING SOLUTIONS (M) SDN BHD,ZENENGNSVC,Running,,03d:23h:15m:32s,03d:23h:15m:07s,4194303.99902344,9/26/2023 1:03:41 PM,Low,
THE020,THE HENRY GROUP,GSS.SYSTEMINTEGRITYSERVICE,Running,,,10d:11h:19m:07s,15132,9/26/2023 1:41:34 PM,Medium,
THE020,THE HENRY GROUP,ONLINE UPDATE,Running,THG,,10d:11h:19m:29s,63684,9/26/2023 1:44:01 PM,High,
THE020,THE HENRY GROUP,ZENENGNSVC,Running,,10d:11h:19m:40s,10d:11h:19m:05s,4194303.99902344,9/26/2023 1:41:32 PM,Low,
THE200,THERMOPLASTIC ENGINEERING LTD,GSS.SYSTEMINTEGRITYSERVICE,Running,,,03d:12h:10m:29s,15404,9/26/2023 1:31:19 PM,Medium,
THE200,THERMOPLASTIC ENGINEERING LTD,GSSCOURIER,Running,,,03d:12h:08m:25s,26768,9/26/2023 1:31:21 PM,Medium,
THE200,THERMOPLASTIC ENGINEERING LTD,ONLINE UPDATE,Running,TPE,,03d:04h:49m:06s,84404,9/26/2023 1:49:21 PM,High,
THE200,THERMOPLASTIC ENGINEERING LTD,ZENENGNSVC,Running,,03d:11h:11m:00s,03d:12h:10m:27s,4194303.99902344,9/26/2023 1:31:17 PM,Low,
THE210,THERMEX-THERMATRON SYSTEMS LLC,GSSCOURIER,Running,,,10d:11h:19m:26s,27028,9/26/2023 1:41:32 PM,Medium,
THE210,THERMEX-THERMATRON SYSTEMS LLC,ONLINE UPDATE,Running,TTS,,06d:01h:41m:17s,159200,9/26/2023 1:43:43 PM,High,
THE210,THERMEX-THERMATRON SYSTEMS LLC,ZENENGNSVC,Running,,10d:11h:22m:03s,10d:11h:21m:30s,4194303.99902344,9/26/2023 1:41:30 PM,Low,
TIF010,TIFFIN METAL PRODUCTS,GSS.SYSTEMINTEGRITYSERVICE,Running,,,03d:11h:10m:27s,16912,9/26/2023 1:30:39 PM,Medium,
TIF010,TIFFIN METAL PRODUCTS,NTDBSMGR64,Running,,03d:11h:10m:57s,03d:11h:10m:25s,4194303.99902344,9/26/2023 1:30:37 PM,Low,
TIF010,TIFFIN METAL PRODUCTS,ONLINE UPDATE,Running,TMP,,03d:11h:22m:44s,112696,9/26/2023 1:45:03 PM,High,
TIF010,TIFFIN METAL PRODUCTS,ONLINE UPDATE,Running,TMS,,03d:11h:22m:36s,59432,9/26/2023 1:45:01 PM,High,
TIF010,TIFFIN METAL PRODUCTS,SLICENSE,Running,,,03d:11h:10m:29s,5244,9/26/2023 1:30:41 PM,Low,
TIN030,"TINTORIA PIANA U.S., INC.",GSS.SYSTEMINTEGRITYSERVICE,Running,,,10d:10h:36m:16s,16084,9/26/2023 1:00:44 PM,Medium,
TIN030,"TINTORIA PIANA U.S., INC.",GSSCOURIER,Running,,,10d:10h:34m:12s,24900,9/26/2023 1:00:46 PM,Medium,
TIN030,"TINTORIA PIANA U.S., INC.",ONLINE UPDATE,Running,PNG,,10d:11h:24m:37s,98976,9/26/2023 1:51:29 PM,High,
TIN030,"TINTORIA PIANA U.S., INC.",ONLINE UPDATE,Running,TP1,,10d:11h:23m:46s,97776,9/26/2023 1:51:27 PM,High,
TIN030,"TINTORIA PIANA U.S., INC.",SLICENSE,Running,,,10d:10h:36m:21s,5608,9/26/2023 1:00:48 PM,Low,
TIN030,"TINTORIA PIANA U.S., INC.",ZENENGNSVC,Running,,10d:10h:36m:47s,10d:10h:36m:14s,4194303.99902344,9/26/2023 1:00:42 PM,Low,
TON030,TONGRUN INTERNATIONAL,GSS.SYSTEMINTEGRITYSERVICE,Running,,,10d:11h:20m:06s,14072,9/26/2023 1:39:37 PM,Medium,
TON030,TONGRUN INTERNATIONAL,ZENENGNSVC,Running,,10d:11h:20m:36s,10d:11h:20m:04s,4194303.99902344,9/26/2023 1:39:35 PM,Low,
TOO130,"TOOLCRAFT, INC.",GSSCOURIER,Running,,,10d:11h:18m:10s,27740,9/26/2023 1:42:42 PM,Medium,
TOO130,"TOOLCRAFT, INC.",NTDBSMGR64,Running,,10d:11h:21m:05s,10d:11h:20m:32s,4194303.99902344,9/26/2023 1:42:40 PM,Low,
TOO130,"TOOLCRAFT, INC.",ONLINE UPDATE,NotRunning,BNW,,00d:00h:00m:00s,-0.0009765625,9/26/2023 1:49:03 PM,High,
TOO130,"TOOLCRAFT, INC.",ONLINE UPDATE,Running,TCI,,10d:11h:24m:46s,88808,9/26/2023 1:49:05 PM,High,
TRE010,TRENTON SYSTEMS,GSSCOURIER,Running,,,10d:11h:22m:11s,26004,9/26/2023 1:41:40 PM,Medium,
TRE010,TRENTON SYSTEMS,ONLINE UPDATE,Running,TRS,,10d:11h:25m:17s,85452,9/26/2023 1:44:14 PM,High,
TRE010,TRENTON SYSTEMS,ZENENGNSVC,Running,,10d:11h:20m:06s,10d:11h:24m:33s,4194303.99902344,9/26/2023 1:41:38 PM,Low,
TRI040,TRIBINE HARVESTER LLC,GSS.SYSTEMINTEGRITYSERVICE,Running,,,10d:11h:19m:14s,15060,9/26/2023 1:41:04 PM,Medium,
TRI040,TRIBINE HARVESTER LLC,NTDBSMGR64,Running,,10d:11h:19m:41s,10d:11h:19m:11s,3226528,9/26/2023 1:41:02 PM,Low,
TRI040,TRIBINE HARVESTER LLC,ONLINE UPDATE,Running,TRI,,10d:11h:18m:35s,54332,9/26/2023 1:43:38 PM,High,
TRI140,TRIPLE INC.,GSS.SYSTEMINTEGRITYSERVICE,Running,,,10d:11h:28m:03s,16284,9/26/2023 1:51:13 PM,Medium,
TRI140,TRIPLE INC.,GSSCOURIER,Running,,,10d:11h:25m:47s,38348,9/26/2023 1:51:15 PM,Medium,
TRI140,TRIPLE INC.,NTDBSMGR64,Running,,10d:11h:28m:28s,10d:11h:28m:01s,4194303.99902344,9/26/2023 1:51:11 PM,Low,
TRI140,TRIPLE INC.,ONLINE UPDATE,Running,TGS,,01d:00h:06m:50s,197400,9/26/2023 1:45:21 PM,High,
TRI260,TRINITY WOODWORKS INC.,GSS.SYSTEMINTEGRITYSERVICE,Running,,,02d:18h:22m:35s,18392,9/26/2023 12:53:14 PM,Medium,
TRI260,TRINITY WOODWORKS INC.,GSSCOURIER,Running,,,02d:18h:22m:37s,30684,9/26/2023 12:53:16 PM,Medium,
TRI260,TRINITY WOODWORKS INC.,ONLINE UPDATE,NotRunning,TWW,,00d:00h:00m:00s,-0.0009765625,9/26/2023 1:38:36 PM,High,
TRI260,TRINITY WOODWORKS INC.,ZENENGNSVC,Running,,10d:10h:28m:41s,10d:10h:28m:06s,4194303.99902344,9/26/2023 12:53:12 PM,Low,
TRP010,TRP POLYMER SOLUTIONS LTD,GSS.SYSTEMINTEGRITYSERVICE,Running,,,45d:16h:58m:51s,12368,9/26/2023 1:36:14 PM,Medium,
TRP010,TRP POLYMER SOLUTIONS LTD,ZENENGNSVC,Running,,45d:16h:59m:15s,45d:16h:58m:49s,4194303.99902344,9/26/2023 1:36:12 PM,Low,
TXR010,"TX RX SYSTEMS, INC.",GSS.SYSTEMINTEGRITYSERVICE,Running,,,10d:11h:19m:12s,15564,9/26/2023 1:39:55 PM,Medium,
TXR010,"TX RX SYSTEMS, INC.",ONLINE UPDATE,Running,TRX,,07d:20h:39m:37s,78872,9/26/2023 1:42:20 PM,High,
TXR010,"TX RX SYSTEMS, INC.",ZENENGNSVC,Running,,10d:11h:19m:45s,10d:11h:19m:10s,4194303.99902344,9/26/2023 1:39:53 PM,Low,
UNI105,UNIRAC,GSS.SYSTEMINTEGRITYSERVICE,Running,,,09d:06h:24m:42s,18972,9/26/2023 1:40:52 PM,Medium,
UNI105,UNIRAC,GSSCOURIER,Running,,,09d:06h:17m:18s,28752,9/26/2023 1:40:54 PM,Medium,
UNI105,UNIRAC,ONLINE UPDATE,Running,MEX,,09d:06h:18m:39s,80372,9/26/2023 1:49:06 PM,High,
UNI105,UNIRAC,ONLINE UPDATE,Running,UNI,,09d:06h:17m:32s,138296,9/26/2023 1:49:04 PM,High,
UNI105,UNIRAC,ZENENGNSVC,Running,,09d:06h:25m:11s,09d:06h:11m:40s,4194303.99902344,9/26/2023 1:40:50 PM,Low,
UNI230,"UNIVERSAL MACHINING IND, INC.",GSS.SYSTEMINTEGRITYSERVICE,Running,,,03d:11h:10m:29s,15436,9/26/2023 1:31:53 PM,Medium,
UNI230,"UNIVERSAL MACHINING IND, INC.",GSSCOURIER,Running,,,03d:11h:08m:25s,27384,9/26/2023 1:31:55 PM,Medium,
UNI230,"UNIVERSAL MACHINING IND, INC.",ONLINE UPDATE,Running,UMI,,03d:11h:26m:36s,82828,9/26/2023 1:49:57 PM,High,
UNI230,"UNIVERSAL MACHINING IND, INC.",ZENENGNSVC,Running,,03d:11h:10m:58s,03d:11h:10m:27s,4194303.99902344,9/26/2023 1:31:51 PM,Low,
UNI260,"UNIVERSAL METAL PRODUCTS,INC.",GSS.SYSTEMINTEGRITYSERVICE,Running,,,03d:11h:10m:33s,16716,9/26/2023 1:31:51 PM,Medium,
UNI260,"UNIVERSAL METAL PRODUCTS,INC.",NTDBSMGR64,Running,,03d:11h:11m:06s,03d:11h:10m:30s,4194303.99902344,9/26/2023 1:31:49 PM,Low,
UNI260,"UNIVERSAL METAL PRODUCTS,INC.",ONLINE UPDATE,Running,CLE,,03d:11h:14m:54s,117388,9/26/2023 1:38:51 PM,High,
UNI260,"UNIVERSAL METAL PRODUCTS,INC.",ONLINE UPDATE,Running,MCA,,03d:11h:14m:54s,114496,9/26/2023 1:38:53 PM,High,
UNI260,"UNIVERSAL METAL PRODUCTS,INC.",ONLINE UPDATE,Running,TOL,,03d:11h:13m:32s,107104,9/26/2023 1:38:55 PM,High,
UNI260,"UNIVERSAL METAL PRODUCTS,INC.",ONLINE UPDATE,Running,UMP,,03d:11h:12m:47s,67604,9/26/2023 1:38:57 PM,High,
UNI260,"UNIVERSAL METAL PRODUCTS,INC.",SLICENSE,Running,,,03d:11h:10m:35s,4320,9/26/2023 1:31:53 PM,Low,
UNI290,UNITED MACHINISTS,GSS.SYSTEMINTEGRITYSERVICE,Running,,,88d:00h:39m:41s,12400,9/26/2023 1:16:59 PM,Medium,
UNI290,UNITED MACHINISTS,GSSCOURIER,Running,,,12d:21h:02m:02s,28752,9/26/2023 1:17:01 PM,Medium,
UNI290,UNITED MACHINISTS,NTDBSMGR64,Running,,87d:23h:40m:24s,39d:07h:44m:43s,4194303.99902344,9/26/2023 1:16:56 PM,Low,
UNI290,UNITED MACHINISTS,ONLINE UPDATE,Running,UEL,,08d:22h:12m:35s,206768,9/26/2023 1:49:33 PM,High,
UNI330,"UNITED TOOL & MOLD, INC.",GSS.SYSTEMINTEGRITYSERVICE,Running,,,03d:11h:11m:32s,16196,9/26/2023 1:32:03 PM,Medium,
UNI330,"UNITED TOOL & MOLD, INC.",GSSCOURIER,Running,,,01d:07h:15m:32s,29360,9/26/2023 1:32:05 PM,Medium,
UNI330,"UNITED TOOL & MOLD, INC.",ONLINE UPDATE,Running,UTM,,03d:11h:27m:02s,88516,9/26/2023 1:49:04 PM,High,
UNI330,"UNITED TOOL & MOLD, INC.",WS_DBACCESS,Running,,,03d:11h:11m:36s,28252,9/26/2023 1:32:07 PM,High,
UNI330,"UNITED TOOL & MOLD, INC.",ZENENGNSVC,Running,,03d:11h:11m:56s,03d:11h:11m:30s,4194303.99902344,9/26/2023 1:32:01 PM,Low,
VAI010,"VAIL RUBBER WORKS, INC.",GSS.SYSTEMINTEGRITYSERVICE,Running,,,10d:11h:19m:47s,15988,9/26/2023 1:41:36 PM,Medium,
VAI010,"VAIL RUBBER WORKS, INC.",ONLINE UPDATE,Running,VRW,,10d:11h:20m:44s,94776,9/26/2023 1:44:51 PM,High,
VAI010,"VAIL RUBBER WORKS, INC.",ZENENGNSVC,Running,,10d:11h:20m:16s,10d:11h:19m:45s,4194303.99902344,9/26/2023 1:41:34 PM,Low,
VAL100,VALE INDUSTRIES LTD,GSS.SYSTEMINTEGRITYSERVICE,Running,,,10d:10h:27m:51s,16420,9/26/2023 12:54:35 PM,Medium,
VAL100,VALE INDUSTRIES LTD,GSSCOURIER,Running,,,10d:10h:25m:48s,26308,9/26/2023 12:54:37 PM,Medium,
VAL100,VALE INDUSTRIES LTD,NTDBSMGR64,Running,,10d:10h:28m:26s,10d:10h:27m:49s,4194303.99902344,9/26/2023 12:54:33 PM,Low,
VAL100,VALE INDUSTRIES LTD,ONLINE UPDATE,NotRunning,VIL,,10d:08h:34m:25s,96124,9/26/2023 1:48:39 PM,High,
VAN010,VANCO RING GASKET SPECIALTY,GSS.SYSTEMINTEGRITYSERVICE,Running,,,28d:18h:55m:16s,16616,9/26/2023 1:09:21 PM,Medium,
VAN010,VANCO RING GASKET SPECIALTY,GSSCOURIER,Running,,,28d:18h:55m:18s,31376,9/26/2023 1:09:23 PM,Medium,
VAN010,VANCO RING GASKET SPECIALTY,NTDBSMGR64,Running,,219d:16h:58m:00s,76d:20h:01m:27s,4194303.99902344,9/26/2023 1:09:19 PM,Low,
VAN010,VANCO RING GASKET SPECIALTY,ONLINE UPDATE,Running,VRG,,76d:20h:39m:05s,220460,9/26/2023 1:51:09 PM,High,
VAN030,"20/20 CUSTOM MOLDED PLASTICS, LLC",GSS.SYSTEMINTEGRITYSERVICE,Running,,,03d:11h:07m:51s,14372,9/26/2023 1:32:51 PM,Medium,
VAN030,"20/20 CUSTOM MOLDED PLASTICS, LLC",ONLINE UPDATE,Running,VAN,,03d:11h:02m:54s,79668,9/26/2023 1:38:38 PM,High,
VAN030,"20/20 CUSTOM MOLDED PLASTICS, LLC",ZENENGNSVC,Running,,03d:11h:08m:24s,03d:11h:07m:48s,3457052,9/26/2023 1:32:49 PM,Low,
VEC010,VECTORWORKS,GSS.SYSTEMINTEGRITYSERVICE,Running,,,10d:11h:28m:04s,16672,9/26/2023 1:48:57 PM,Medium,
VEC010,VECTORWORKS,GSSCOURIER,Running,,,10d:11h:25m:41s,25348,9/26/2023 1:48:59 PM,Medium,
VEC010,VECTORWORKS,NTDBSMGR64,Running,,10d:11h:28m:33s,10d:11h:28m:01s,4194303.99902344,9/26/2023 1:48:55 PM,Low,
VEC010,VECTORWORKS,ONLINE UPDATE,Running,CIG,,10d:11h:17m:44s,81820,9/26/2023 1:40:19 PM,High,
VEC010,VECTORWORKS,ONLINE UPDATE,Running,VML,,10d:11h:16m:23s,89824,9/26/2023 1:40:17 PM,High,
VEC010,VECTORWORKS,ONLINE UPDATE,Running,VNE,,10d:11h:15m:40s,80044,9/26/2023 1:40:12 PM,High,
VEC010,VECTORWORKS,ONLINE UPDATE,Running,VWI,,10d:11h:14m:58s,53032,9/26/2023 1:40:15 PM,High,
VER050,"VERITRACE, INC.",GSS.SYSTEMINTEGRITYSERVICE,Running,,,10d:10h:35m:51s,15148,9/26/2023 12:54:44 PM,Medium,
VER050,"VERITRACE, INC.",GSSCOURIER,Running,,,10d:10h:33m:48s,31860,9/26/2023 12:54:47 PM,Medium,
VER050,"VERITRACE, INC.",NTDBSMGR64,Running,,10d:10h:36m:17s,10d:10h:35m:48s,4194303.99902344,9/26/2023 12:54:42 PM,Low,
VER050,"VERITRACE, INC.",ONLINE UPDATE,Running,IMS,,10d:11h:22m:54s,55564,9/26/2023 1:44:12 PM,High,
VER050,"VERITRACE, INC.",ONLINE UPDATE,Running,VTI,,10d:11h:23m:06s,86408,9/26/2023 1:44:14 PM,High,
VER050,"VERITRACE, INC.",SLICENSE,Running,,,10d:10h:35m:55s,4904,9/26/2023 12:54:49 PM,Low,
VES010,"VESSCO, INC.",GSS.SYSTEMINTEGRITYSERVICE,Running,,,03d:11h:13m:23s,17352,9/26/2023 1:33:22 PM,Medium,
VES010,"VESSCO, INC.",GSSCOURIER,Running,,,03d:11h:11m:20s,28892,9/26/2023 1:33:24 PM,Medium,
VES010,"VESSCO, INC.",ONLINE UPDATE,NotRunning,BLT,,,,9/26/2023 1:37:24 PM,High,
VES010,"VESSCO, INC.",ONLINE UPDATE,NotRunning,DOR,,,,9/26/2023 1:52:24 PM,High,
VES010,"VESSCO, INC.",ONLINE UPDATE,Running,EI2,,03d:11h:28m:02s,59012,9/26/2023 1:52:26 PM,High,
VES010,"VESSCO, INC.",ONLINE UPDATE,Running,FCS,,03d:11h:26m:38s,58896,9/26/2023 1:52:28 PM,High,
VES010,"VESSCO, INC.",ONLINE UPDATE,Running,KII,,03d:11h:10m:14s,90728,9/26/2023 1:37:24 PM,High,
VES010,"VESSCO, INC.",ONLINE UPDATE,Running,KOE,,03d:11h:24m:25s,59020,9/26/2023 1:52:30 PM,High,
VES010,"VESSCO, INC.",ONLINE UPDATE,Running,KSM,,03d:11h:23m:43s,59068,9/26/2023 1:52:32 PM,High,
VES010,"VESSCO, INC.",ONLINE UPDATE,Running,LAI,,03d:11h:22m:58s,59020,9/26/2023 1:52:35 PM,High,
VES010,"VESSCO, INC.",ONLINE UPDATE,Running,MEL,,03d:11h:06m:51s,58944,9/26/2023 1:37:19 PM,High,
VES010,"VESSCO, INC.",ONLINE UPDATE,Running,MTE,,03d:11h:21m:36s,56852,9/26/2023 1:52:37 PM,High,
VES010,"VESSCO, INC.",ONLINE UPDATE,Running,SFW,,03d:11h:05m:18s,59064,9/26/2023 1:37:12 PM,High,
VES010,"VESSCO, INC.",ONLINE UPDATE,Running,SLA,,03d:11h:04m:38s,86600,9/26/2023 1:37:15 PM,High,
VES010,"VESSCO, INC.",ONLINE UPDATE,Running,TET,,03d:11h:03m:55s,59004,9/26/2023 1:37:21 PM,High,
VES010,"VESSCO, INC.",ONLINE UPDATE,Running,VES,,03d:11h:02m:56s,58892,9/26/2023 1:37:17 PM,High,
VES010,"VESSCO, INC.",WS_DBACCESS,Running,,,03d:11h:11m:20s,60132,9/26/2023 1:33:26 PM,High,
VES010,"VESSCO, INC.",ZENENGNSVC,Running,,03d:11h:13m:47s,03d:11h:13m:21s,4194303.99902344,9/26/2023 1:33:20 PM,Low,
VES020,VESTATEC GROUP,GSS.SYSTEMINTEGRITYSERVICE,Running,,,45d:16h:41m:24s,18236,9/26/2023 1:22:00 PM,Medium,
VES020,VESTATEC GROUP,GSSCOURIER,Running,,,45d:16h:39m:02s,33460,9/26/2023 1:22:02 PM,Medium,
VES020,VESTATEC GROUP,ONLINE UPDATE,Running,VES,,45d:17h:04m:50s,132588,9/26/2023 1:47:30 PM,High,
VES020,VESTATEC GROUP,ZENENGNSVC,Running,,45d:16h:41m:47s,45d:16h:41m:22s,4194303.99902344,9/26/2023 1:21:58 PM,Low,
VIL010,"VILLE PLATTE IRON WORKS, INC.",GSS.SYSTEMINTEGRITYSERVICE,Running,,,03d:11h:10m:30s,15288,9/26/2023 1:30:54 PM,Medium,
VIL010,"VILLE PLATTE IRON WORKS, INC.",GSSCOURIER,Running,,,03d:11h:08m:26s,30132,9/26/2023 1:30:56 PM,Medium,
VIL010,"VILLE PLATTE IRON WORKS, INC.",NTDBSMGR64,Running,,03d:11h:10m:59s,03d:11h:10m:07s,4194303.99902344,9/26/2023 1:30:52 PM,Low,
VIL010,"VILLE PLATTE IRON WORKS, INC.",ONLINE UPDATE,Running,VPC,,03d:11h:23m:08s,88616,9/26/2023 1:45:15 PM,High,
VIL010,"VILLE PLATTE IRON WORKS, INC.",ONLINE UPDATE,Running,VPH,,03d:11h:22m:32s,51728,9/26/2023 1:45:13 PM,High,
VIS120,VISTA TECHNOLOGIES LLC,GSS.SYSTEMINTEGRITYSERVICE,Running,,,157d:11h:13m:51s,17208,9/26/2023 1:31:31 PM,Medium,
VIS120,VISTA TECHNOLOGIES LLC,NTDBSMGR64,Running,,157d:11h:14m:20s,157d:11h:13m:49s,4194303.99902344,9/26/2023 1:31:29 PM,Low,
VIS120,VISTA TECHNOLOGIES LLC,ONLINE UPDATE,Running,VIS,,,,9/26/2023 1:47:24 PM,High,
VIS120,VISTA TECHNOLOGIES LLC,WS_DBACCESS,Running,,,157d:11h:11m:40s,32704,9/26/2023 1:31:33 PM,High,
VJX010,VJ X-RAY LLC,GSS.SYSTEMINTEGRITYSERVICE,Running,,,26d:21h:30m:20s,17364,9/26/2023 1:39:38 PM,Medium,
VJX010,VJ X-RAY LLC,ZENENGNSVC,Running,,40d:03h:01m:44s,08d:01h:05m:17s,4194303.99902344,9/26/2023 1:39:36 PM,Low,
VOY010,,GSS.SYSTEMINTEGRITYSERVICE,Running,,,03d:11h:10m:27s,16724,9/26/2023 1:31:27 PM,Medium,
VOY010,,GSSCOURIER,Running,,,03d:11h:08m:24s,25452,9/26/2023 1:31:29 PM,Medium,
VOY010,,NTDBSMGR64,Running,,03d:11h:10m:59s,03d:11h:10m:25s,4194303.99902344,9/26/2023 1:31:25 PM,Low,
VOY010,,ONLINE UPDATE,Running,VSF,,03d:11h:26m:59s,99528,9/26/2023 1:49:32 PM,High,
VTE100,"V-TEK, INC.",GSS.SYSTEMINTEGRITYSERVICE,Running,,,10d:11h:27m:38s,16252,9/26/2023 1:47:38 PM,Medium,
VTE100,"V-TEK, INC.",GSSCOURIER,Running,,,10d:11h:25m:34s,27700,9/26/2023 1:47:40 PM,Medium,
VTE100,"V-TEK, INC.",ONLINE UPDATE,Running,VTK,,10d:11h:19m:19s,94284,9/26/2023 1:41:41 PM,High,
VTE100,"V-TEK, INC.",ZENENGNSVC,Running,,10d:11h:28m:08s,10d:11h:27m:36s,4194303.99902344,9/26/2023 1:47:36 PM,Low,
WAR030,WARREN VALVE,GSS.SYSTEMINTEGRITYSERVICE,Running,,,03d:11h:10m:40s,15664,9/26/2023 1:34:10 PM,Medium,
WAR030,WARREN VALVE,GSSCOURIER,Running,,,03d:11h:08m:27s,23868,9/26/2023 1:34:12 PM,Medium,
WAR030,WARREN VALVE,NTDBSMGR64,Running,,03d:11h:11m:12s,03d:11h:10m:37s,4194303.99902344,9/26/2023 1:34:08 PM,Low,
WAR030,WARREN VALVE,ONLINE UPDATE,Running,WAR,,03d:11h:27m:02s,87752,9/26/2023 1:52:14 PM,High,
WAR040,WARRIOR RIG TECHNOLOGIES US LLC,GSS.SYSTEMINTEGRITYSERVICE,Running,,,03d:11h:13m:19s,16320,9/26/2023 1:33:41 PM,Medium,
WAR040,WARRIOR RIG TECHNOLOGIES US LLC,GSSCOURIER,Running,,,03d:11h:11m:14s,22452,9/26/2023 1:33:43 PM,Medium,
WAR040,WARRIOR RIG TECHNOLOGIES US LLC,NTDBSMGR64,Running,,03d:11h:13m:42s,03d:11h:13m:16s,4194303.99902344,9/26/2023 1:33:38 PM,Low,
WAR040,WARRIOR RIG TECHNOLOGIES US LLC,ONLINE UPDATE,NotRunning,PAT,,,,9/26/2023 1:45:25 PM,High,
WAR040,WARRIOR RIG TECHNOLOGIES US LLC,ONLINE UPDATE,Running,WRL,,03d:11h:22m:10s,81184,9/26/2023 1:45:27 PM,High,
WAR040,WARRIOR RIG TECHNOLOGIES US LLC,ONLINE UPDATE,Running,WRT,,03d:11h:20m:53s,80544,9/26/2023 1:45:25 PM,High,
WAR040,WARRIOR RIG TECHNOLOGIES US LLC,SLICENSE,Running,,,03d:11h:13m:23s,5152,9/26/2023 1:33:45 PM,Low,
WAR050,WARFAB LLC,GSS.SYSTEMINTEGRITYSERVICE,Running,,,39d:20h:00m:26s,17316,9/26/2023 1:43:58 PM,Medium,
WAR050,WARFAB LLC,ONLINE UPDATE,Running,WAR,,06d:23h:27m:24s,70940,9/26/2023 1:39:12 PM,High,
WAR050,WARFAB LLC,WS_DBACCESS,Running,,,19d:04h:00m:51s,53964,9/26/2023 1:44:00 PM,High,
WAR050,WARFAB LLC,ZENENGNSVC,Running,,40d:02h:00m:39s,39d:21h:36m:29s,4194303.99902344,9/26/2023 1:43:56 PM,Low,
WAT010,WATER METRICS CO. WEST,ONLINE UPDATE,NotRunning,D02,,,,9/26/2023 1:49:18 PM,High,
WAT010,WATER METRICS CO. WEST,ONLINE UPDATE,NotRunning,D03,,,,9/26/2023 1:49:18 PM,High,
WAT010,WATER METRICS CO. WEST,ONLINE UPDATE,NotRunning,D04,,,,9/26/2023 1:49:18 PM,High,
WAT010,WATER METRICS CO. WEST,ONLINE UPDATE,NotRunning,D05,,,,9/26/2023 1:49:18 PM,High,
WEL040,WELL BILT INDUSTRIES,GSS.SYSTEMINTEGRITYSERVICE,Running,,,03d:11h:10m:22s,16020,9/26/2023 1:29:18 PM,Medium,
WEL040,WELL BILT INDUSTRIES,GSSCOURIER,Running,,,03d:11h:08m:23s,24936,9/26/2023 1:29:20 PM,Medium,
WEL040,WELL BILT INDUSTRIES,NTDBSMGR64,Running,,03d:11h:10m:58s,03d:11h:10m:20s,4194303.99902344,9/26/2023 1:29:16 PM,Low,
WEL040,WELL BILT INDUSTRIES,ONLINE UPDATE,Running,WBI,,03d:11h:24m:51s,86792,9/26/2023 1:47:18 PM,High,
WEN010,"WENZEL ASSOCIATES, INC.",GSSCOURIER,Running,,,49d:23h:56m:19s,28544,9/26/2023 1:46:44 PM,Medium,
WEN010,"WENZEL ASSOCIATES, INC.",NTDBSMGR64,Running,,51d:05h:05m:50s,51d:05h:05m:17s,4194303.99902344,9/26/2023 1:46:42 PM,Low,
WEN010,"WENZEL ASSOCIATES, INC.",ONLINE UPDATE,Running,WEN,,21d:07h:00m:38s,202392,9/26/2023 1:39:13 PM,High,
WES106,WEST SALEM MACHINERY CO.,GSS.SYSTEMINTEGRITYSERVICE,Running,,,66d:01h:56m:54s,18716,9/26/2023 1:00:18 PM,Medium,
WES106,WEST SALEM MACHINERY CO.,GSSCOURIER,Running,,,66d:01h:54m:53s,20680,9/26/2023 1:00:20 PM,Medium,
WES106,WEST SALEM MACHINERY CO.,NTDBSMGR64,Running,,66d:01h:57m:20s,66d:01h:56m:52s,4194303.99902344,9/26/2023 1:00:16 PM,Low,
WES106,WEST SALEM MACHINERY CO.,ONLINE UPDATE,Running,WSM,,00d:00h:00m:00s,-0.0009765625,9/26/2023 1:46:55 PM,High,
WHE010,WHEELRIGHT LTD,GSS.SYSTEMINTEGRITYSERVICE,Running,,,62d:00h:47m:23s,17080,9/26/2023 12:57:46 PM,Medium,
WHE010,WHEELRIGHT LTD,ZENENGNSVC,Running,,62d:00h:47m:57s,62d:00h:47m:21s,3894312,9/26/2023 12:57:44 PM,Low,
